Latitude,Longitude,STATION_NAME,STATION_CODE,DIVISION,STATE,CATEGORY
23.90771570,77.99515410,BARET,BET,BPL,MADHYA PRADESH,E
24.19935450,82.45993270,BARGAWAN,BRGW,JBP,MADHYA PRADESH,E
22.97342290,78.65689420,BARKHEDA,BKA,BPL,MADHYA PRADESH,E
21.74857650,75.52667910,BARUD,BRUD,BPL,MADHYA PRADESH,E
22.97342290,78.65689420,BELDKHERA,BELD,JBP,MADHYA PRADESH,E
23.26253890,77.40313400,BHADANPUR,BUU,JBP,MADHYA PRADESH,E
21.82866830,76.34667230,BHAIRONPUR,BIF,BPL,MADHYA PRADESH,E
23.16986630,79.79797890,BHERAGHAT,BRGT,JBP,MADHYA PRADESH,E
22.60821960,77.76702250,BHIRANGI,BRI,BPL,MADHYA PRADESH,E
23.14228890,79.67311200,BHITONI,BHTN,JBP,MADHYA PRADESH,E
24.09603770,82.67257880,BIKRAMPUR,BMR,JBP,MADHYA PRADESH,E
22.05281360,76.54728780,BIR,BIR,BPL,MADHYA PRADESH,E
26.21595570,78.18191500,BOHANI,BNE,JBP,MADHYA PRADESH,E
22.78693400,77.68152910,BUDHNI,BNI,BPL,MADHYA PRADESH,E
24.17712370,77.01597330,CHACHODA BINAGANJ,CBK,BPL,MADHYA PRADESH,E
26.50038190,78.00116040,CHARKHERA ,CRK,BPL,MADHYA PRADESH,E
21.93862930,76.64151060,CHARKHERA KHURD,CKKD,BPL,MADHYA PRADESH,E
22.97342290,78.65689420,CHHATENI,CTJ,JBP,MADHYA PRADESH,E
23.21890820,77.40842910,CHITEHARA,CTHR,JBP,MADHYA PRADESH,E
22.08158860,76.82695270,DAGARKHEDI,DRHI,BPL,MADHYA PRADESH,E
23.42944400,77.59256670,DEEWANGANJ,DWG,BPL,MADHYA PRADESH,E
24.10983230,82.35918580,DEORAGRAM,DRGM,JBP,MADHYA PRADESH,E
23.16519570,79.95074700,DEORI,DOE,JBP,MADHYA PRADESH,E
22.97342290,78.65689420,DHARAMKUNDI,DKI,BPL,MADHYA PRADESH,E
22.60186950,75.31570860,DHARNAODA,DHR,KOTA,MADHYA PRADESH,E
24.49245020,75.89070620,DHUANKHERI,DKRA,KOTA,MADHYA PRADESH,E
23.21826400,77.43893800,DOLARIYA,DRA,BPL,MADHYA PRADESH,E
23.99267900,81.52925300,DUBRIKALAN,BARD,JBP,MADHYA PRADESH,E
23.55758620,80.21740190,DUNDI,DDCE,JBP,MADHYA PRADESH,E
23.89553810,79.07329980,GANESHGANJ,GAJ,JBP,MADHYA PRADESH,E
24.27887060,75.68439820,GAROT,GOH,KOTA,MADHYA PRADESH,E
22.97342290,78.65689420,GHATERA,GEA,JBP,MADHYA PRADESH,E
24.79928050,85.00203810,GHATIGAON,GHAI,BPL,MADHYA PRADESH,E
24.59034780,80.86824690,GHATPINDARI,GPC,JBP,MADHYA PRADESH,E
26.21595570,78.18191500,GIRWAR,GW,JBP,MADHYA PRADESH,E
21.81146240,80.19979700,GOLLAPATTI,GPTY,JBP,MADHYA PRADESH,E
23.38129260,80.05881850,GOSALPUR,GSPR,JBP,MADHYA PRADESH,E
24.46187240,78.06292530,GUNERUBAMORI,GVB,BPL,MADHYA PRADESH,E
22.65945000,75.89127470,GURAMKHEDI,GMD,JBP,MADHYA PRADESH,E
23.18380370,77.32688210,GURRA,GRO,JBP,MADHYA PRADESH,E
22.97342290,78.65689420,HANSPURA,HNU,KOTA,MADHYA PRADESH,E
22.33917000,77.10172600,HARDUA,HDU,JBP,MADHYA PRADESH,E
24.56940380,80.96473490,HINAUTA-RAMBAN,HNM,JBP,MADHYA PRADESH,E
22.97342290,78.65689420,HINOTIA PIPALKHEDA,HTKA,BPL,MADHYA PRADESH,E
23.92692280,78.54860570,ISHARWARA,ISH,JBP,MADHYA PRADESH,E
22.97342290,78.65689420,JERUWA KHERA,JRK,JBP,MADHYA PRADESH,E
24.08992340,81.70253220,JOBA,JOBA,JBP,MADHYA PRADESH,E
22.97342290,78.65689420,JUKEHI,JKE,JBP,MADHYA PRADESH,E
22.97342290,78.65689420,KAIMA,KMA,JBP,MADHYA PRADESH,E
23.43468070,75.28516680,KALHAR,KAH,BPL,MADHYA PRADESH,E
24.34539200,78.16647000,KANJIA,KXB,BPL,MADHYA PRADESH,E
22.99196780,79.34150790,KARAKBEL,KKB,JBP,MADHYA PRADESH,E
22.97342290,78.65689420,KARHLYABHADOLI,KYX,JBP,MADHYA PRADESH,E
23.83431560,80.40056990,KATANGI KHURD,KTKD,JBP,MADHYA PRADESH,E
23.89674850,80.82229430,KHANNA BANJARI,KHBJ,JBP,MADHYA PRADESH,E
23.27039000,77.41211000,KHUTAHA,KTHA,JBP,MADHYA PRADESH,E
25.22560310,77.59104460,KOLARAS,KLRS,BPL,MADHYA PRADESH,E
24.36278410,77.07929060,KUMBHRAJ,KHRJ,BPL,MADHYA PRADESH,E
24.57707150,77.72896810,KURWAN,KRO,BPL,MADHYA PRADESH,E
22.97342290,78.65689420,KURLASI,KRLS,KOTA,MADHYA PRADESH,E
24.11812850,78.11537250,KURWAIKAITHORA,KIKA,BPL,MADHYA PRADESH,E
24.46463920,80.81483480,LAGARGAWAN,LGCE,JBP,MADHYA PRADESH,E
24.17111350,78.18333980,LIDHORA KHURD,LDA,JBP,MADHYA PRADESH,E
23.66116800,75.51447600,LUNI RICHHA,LNR,KOTA,MADHYA PRADESH,E
24.64241320,77.37490520,MABAN ,MABN,BPL,MADHYA PRADESH,E
24.17111350,78.18333980,MAHADEVKHEDI ,MDVK,BPL,MADHYA PRADESH,E
23.95090060,80.91962810,MAHROI,MFQ,JBP,MADHYA PRADESH,E
24.62814870,77.24240120,MAHU GARHA,MUGA,BPL,MADHYA PRADESH,E
22.97342290,78.65689420,MAJHGAWAN,MJG,JBP,MADHYA PRADESH,E
23.87356100,80.35070800,MAJHGAWAN PHATAK,MJGP,JBP,MADHYA PRADESH,E
17.45222600,78.42038730,MASANGAON,MUO,BPL,MADHYA PRADESH,E
21.87857070,76.38912420,MATHELA,MTA,BPL,MADHYA PRADESH,E
23.56764000,75.50046500,MEHIDPUR ROAD,MEP,KOTA,MADHYA PRADESH,E
23.20402040,77.45298680,MISROD,MSO,BPL,MADHYA PRADESH,E
25.89704950,77.76291030,MOHANA,MOJ,BPL,MADHYA PRADESH,E
23.89630330,78.60467130,NARIAOLI,NOI,JBP,MADHYA PRADESH,E
22.97342290,78.65689420,NATHU KHERI,NKH,KOTA,MADHYA PRADESH,E
24.38507840,75.84137500,NIWAR,NWR,JBP,MADHYA PRADESH,E
24.08261990,81.93445530,NIWAS RD.,NWB,JBP,MADHYA PRADESH,E
23.16519570,79.95074700,OBAIDULLAGANJ,ODG,BPL,MADHYA PRADESH,E
24.51891560,77.83386930,ORR,ORR,BPL,MADHYA PRADESH,E
23.76784320,77.93192090,PABAI,PAI,BPL,MADHYA PRADESH,E
23.72871120,76.74149780,PACHOR ROAD,PFR,BPL,MADHYA PRADESH,E
24.65639370,77.44357380,PAGARA,PGA,BPL,MADHYA PRADESH,E
22.97342290,78.65689420,PAGDHAL,PGL,BPL,MADHYA PRADESH,E
24.04760000,80.50098900,PAKARIYA ROAD,PKRD,JBP,MADHYA PRADESH,E
23.26776040,77.41400130,PALASNER,PAL,BPL,MADHYA PRADESH,E
22.97342290,78.65689420,PANIHAR,PNHR,BPL,MADHYA PRADESH,E
23.62599680,76.55447240,PARANAMAU,PQU,BPL,MADHYA PRADESH,E
22.97018030,76.10560530,PATWARA,PTWA,JBP,MADHYA PRADESH,E
24.65768470,77.50590030,PILIGHAT ,PIGT,BPL,MADHYA PRADESH,E
24.50397460,77.96471900,PIPRAIGAON,PIA,BPL,MADHYA PRADESH,E
22.67360110,77.74789040,POWARKHEDA,PRKD,BPL,MADHYA PRADESH,E
24.59644880,77.65949450,RATIKHEDA,RIKA,BPL,MADHYA PRADESH,E
26.21595570,78.18191500,RETHI,REI,JBP,MADHYA PRADESH,E
22.97342290,78.65689420,ROHALKHURD,RLK,KOTA,MADHYA PRADESH,E
24.62712500,80.82873300,SAGMA,SAGM,JBP,MADHYA PRADESH,E
23.81150540,79.81128890,SAGONI,SAO,JBP,MADHYA PRADESH,E
23.26776040,77.41400130,SALAIYA,SYA,JBP,MADHYA PRADESH,E
23.46117840,77.67249230,SALAMATPUR,SMT,BPL,MADHYA PRADESH,E
22.97342290,78.65689420,SALHANA,SLHA,JBP,MADHYA PRADESH,E
22.83428410,78.67709100,SALICHAUKA RD.,SCKR,JBP,MADHYA PRADESH,E
24.03229000,82.19509300,SARAIGRAM,SGAM,JBP,MADHYA PRADESH,E
23.58122150,76.48748550,SARANGPUR,SFW,BPL,MADHYA PRADESH,E
24.17055720,78.22347970,SEMARKHEDI ,SRKI,BPL,MADHYA PRADESH,E
24.63115730,77.58853760,SHAHDORA GAON,SHDR,BPL,MADHYA PRADESH,E
23.42529510,76.29789130,SHAJAPUR,SFY,BPL,MADHYA PRADESH,E
24.02158340,76.92622380,SINDURIA KACHRI,SFZ,BPL,MADHYA PRADESH,E
23.61492360,80.23704620,SLEEMNABAD,SBD,JBP,MADHYA PRADESH,E
22.97342290,78.65689420,SONTALAI,SQL,JBP,MADHYA PRADESH,E
23.34076300,77.48615030,SUKHISEWANIA,SUW,BPL,MADHYA PRADESH,E
23.62530870,77.87989140,SUMER,SUMR,BPL,MADHYA PRADESH,E
24.00731060,78.39999750,SUMRERI,SMRR,JBP,MADHYA PRADESH,E
21.94654870,76.54423410,SURGAON BANJARI,SGBJ,BPL,MADHYA PRADESH,E
23.83564770,75.55511800,THURIA,THUR,KOTA,MADHYA PRADESH,E
24.54901800,81.11806800,TURKI ROAD,TZR,JBP,MADHYA PRADESH,E
22.97342290,78.65689420,UNCHERA,UHR,JBP,MADHYA PRADESH,E
23.98316480,81.09682290,VIJAYSOTA,VST,JBP,MADHYA PRADESH,E
21.89491510,76.28633260,AJANTI,ANI,RATLAM,MADHYA PRADESH,E
23.06333340,74.73750170,AMARGARH,AGR,RATLAM,MADHYA PRADESH,E
23.23087880,75.60794510,ASLAODA,ASL,RATLAM,MADHYA PRADESH,E
21.99902820,76.20513400,ATTAR,ATR,RATLAM,MADHYA PRADESH,E
22.12401680,77.99955890,BAJRANGARH,BJG,RATLAM,MADHYA PRADESH,E
23.26420040,77.25722190,BAKANIAN BHAUNRI,BQE,RATLAM,MADHYA PRADESH,E
23.26118610,77.42921350,BANGROD,BOD,RATLAM,MADHYA PRADESH,E
22.25619810,76.03094060,BARAWAHA,BWW,RATLAM,MADHYA PRADESH,E
23.55526910,75.09259650,BARAYALA CHAURAI,BRLA,RATLAM,MADHYA PRADESH,E
22.89384700,75.96223500,BARLAI,BLAX,RATLAM,MADHYA PRADESH,E
23.46618550,75.33652630,BERAWANYA,BRNA,RATLAM,MADHYA PRADESH,E
22.68422410,75.82909350,BHAIRONGARH,BOG,RATLAM,MADHYA PRADESH,E
22.24562090,77.66792920,BHAKTAL,BKTL,RATLAM,MADHYA PRADESH,E
23.22516280,74.91822440,BILDI,BILD,RATLAM,MADHYA PRADESH,E
23.36154220,76.48696660,BOLAI,BLX,RATLAM,MADHYA PRADESH,E
22.44984160,75.94528070,CHORAL,CRL,RATLAM,MADHYA PRADESH,E
23.94906770,75.10591730,DALAUDA,DLD,RATLAM,MADHYA PRADESH,E
24.07528970,75.07632360,DHODHAR,DOD,RATLAM,MADHYA PRADESH,E
21.15689620,79.10667000,FATEHABAD - CHANDRAWATI,FTD,RATLAM,MADHYA PRADESH,E
23.02690540,75.52862530,GAUTAMPURA RD.,GPX,RATLAM,MADHYA PRADESH,E
22.58464890,75.77721020,HARANYAKHERI,HKH,RATLAM,MADHYA PRADESH,E
24.36328240,74.91888280,HARKIA KHAL,HKL,RATLAM,MADHYA PRADESH,E
23.29370760,76.89027970,JABRI,JBX,RATLAM,MADHYA PRADESH,E
24.55864100,74.76511720,JAWAD ROAD,JWO,RATLAM,MADHYA PRADESH,E
22.47850980,75.85964820,KALAKUND,KKD,RATLAM,MADHYA PRADESH,E
22.97342290,78.65689420,KALISINDHI,KSH,RATLAM,MADHYA PRADESH,E
23.10465000,75.91007100,KARCHHA,KDHA,RATLAM,MADHYA PRADESH,E
26.49698240,77.99831610,MALHARGARH,MLG,RATLAM,MADHYA PRADESH,E
22.72369300,75.85914670,MANGLIYAGAON,MGG,RATLAM,MADHYA PRADESH,E
22.97342290,78.65689420,MOHAMMED KHERA,MQE,RATLAM,MADHYA PRADESH,E
23.27638040,74.97813730,MORWANI,MRN,RATLAM,MADHYA PRADESH,E
24.50397460,77.96471900,MUKTIARA BALWADA,MKT,RATLAM,MADHYA PRADESH,E
23.20082920,75.68258100,NAIKHERI,NKI,RATLAM,MADHYA PRADESH,E
23.18692100,77.36366700,NAMLI,NLI,RATLAM,MADHYA PRADESH,E
23.04665790,76.00889500,NARANJIPUR,NRGR,RATLAM,MADHYA PRADESH,E
22.97342290,78.65689420,NAUGANWAN,NGW,RATLAM,MADHYA PRADESH,E
22.11085600,76.15115560,NIMARKHERI,NKR,RATLAM,MADHYA PRADESH,E
22.63112130,77.99411730,PACHAWAN,PNWN,RATLAM,MADHYA PRADESH,E
22.82984770,75.79996110,PALIA,PLA,RATLAM,MADHYA PRADESH,E
26.50038190,78.00116040,PALSORA MAKRAWAN,PSO,RATLAM,MADHYA PRADESH,E
18.62077660,73.80326340,PANCHPIPLIA,PCN,RATLAM,MADHYA PRADESH,E
23.28024830,76.96417450,PARBATI,PRB,RATLAM,MADHYA PRADESH,E
22.51414020,75.79719120,PATALPANI,PTP,RATLAM,MADHYA PRADESH,E
22.72002630,75.87119240,PHAND,PUD,RATLAM,MADHYA PRADESH,E
23.21122840,75.86060110,PINGLESHWAR,PLW,RATLAM,MADHYA PRADESH,E
22.71975860,75.86838330,PIPLIA,PIP,RATLAM,MADHYA PRADESH,E
24.09603770,82.67257880,PIPLODA BAGLA,PPG,RATLAM,MADHYA PRADESH,E
23.25632480,76.23030600,PIR – UMROD,PUO,RATLAM,MADHYA PRADESH,E
22.75667010,78.35482480,RANAYLA JASNIA,RCJ,RATLAM,MADHYA PRADESH,E
23.24839450,77.41855610,RAOTI,RTI,RATLAM,MADHYA PRADESH,E
22.63679030,75.81060740,RAU,RAU,RATLAM,MADHYA PRADESH,E
23.16607720,75.27137600,RUNIJA,RNJ,RATLAM,MADHYA PRADESH,E
23.41438800,75.18926540,RUNKHERA,RNH,RATLAM,MADHYA PRADESH,E
22.17813900,76.07396100,SANAWAD,SWD,RATLAM,MADHYA PRADESH,E
22.97342290,78.65689420,TAJPUR,TJP,RATLAM,MADHYA PRADESH,E
23.26424720,76.06663770,TARANA ROAD,TAN,RATLAM,MADHYA PRADESH,E
23.15195270,79.93472110,UNHEL,UNL,RATLAM,MADHYA PRADESH,E
23.16243950,75.81787450,VIKRAMNAGAR,VRG,RATLAM,MADHYA PRADESH,E
19.28136240,72.85828110,ACHALPUR,ELP,BSL,MAHARASHTRA,E
19.07093500,72.87595100,ACHEGAON,ACG,BSL,MAHARASHTRA,E
19.17239210,72.95616790,ADARKI,AKI,PA,MAHARASHTRA,E
18.57134970,73.91981610,AKOLNER,AKR,SUR,MAHARASHTRA,E
18.46311660,74.06480270,ALANDI,ALN,PA,MAHARASHTRA,E
16.70267100,74.23791700,AMBALE,ABLE,PA,MAHARASHTRA,E
19.08737500,72.90808800,ANGAR,AAG,SUR,MAHARASHTRA,E
21.16195120,77.31052550,ANJANGAON,ANJ,BSL,MAHARASHTRA,E
20.18347280,74.43735770,ANKAI,ANK,BSL,MAHARASHTRA,E
18.86348400,73.15291500,APTA,APTA,BB,MAHARASHTRA,E
16.82248090,74.78815240,ARAG,ARAG,SUR,MAHARASHTRA,E
20.99279270,78.22332150,ARVI***,ARVI,NGP,MAHARASHTRA,E
19.82316420,73.71304210,ASVALI,AV,BSL,MAHARASHTRA,E
18.37837250,76.40770200,AUSA ROAD,OSA,SUR,MAHARASHTRA,E
19.92094650,79.31293870,BABUPETH,BUPH,NGP,MAHARASHTRA,E
19.13417400,73.09802000,BALE,BALE,SUR,MAHARASHTRA,E
19.87817180,75.32008190,BANOSA,BASA,BSL,MAHARASHTRA,E
18.71093400,74.62267800,BELWANDI,BWD,SUR,MAHARASHTRA,E
21.02226150,75.67290540,BHADLI,BDI,BSL,MAHARASHTRA,E
19.44651420,72.80487840,BHALAWANI,BLNI,SUR,MAHARASHTRA,E
21.23134100,79.01676800,BHARATWADA,BWRA,NGP,MAHARASHTRA,E
19.75147980,75.71388840,BHAVANINAGAR,BVNR,PA,MAHARASHTRA,E
18.31687880,74.77494270,BHIGWAN,BGVN,SUR,MAHARASHTRA,E
20.67362920,78.66981270,BHUGAON,BPK,NGP,MAHARASHTRA,E
20.88542600,76.33892300,BISWABRIDGE,BIS,BSL,MAHARASHTRA,E
20.90374930,76.01715830,BODWAD,BDWD,BSL,MAHARASHTRA,E
19.86603770,75.34586640,BORGAON,BGN,BSL,MAHARASHTRA,E
19.28206100,72.86034100,BORIBIAL,BRB,SUR,MAHARASHTRA,E
19.17279650,72.95631050,BORKHEDI,BOK,NGP,MAHARASHTRA,E
19.03195320,72.81622140,BOROTI,BOT,SUR,MAHARASHTRA,E
19.75147980,75.71388840,BUTIBORI,BTBR,NGP,MAHARASHTRA,E
20.32609610,78.95938400,CHIKNI ROAD,CKNI,NGP,MAHARASHTRA,E
19.01004260,72.81590090,CHITALI,CIT,SUR,MAHARASHTRA,E
19.83211990,72.66169040,DAHEGAON,DAE,NGP,MAHARASHTRA,E
18.94910640,72.82747640,DAUNDAJ,DNJ,PA,MAHARASHTRA,E
18.52060730,73.84244740,DHALGAON,DLGN,SUR,MAHARASHTRA,E
20.32157250,77.76778230,DHARWA MOTIBAGH,DWM,BSL,MAHARASHTRA,E
18.95961800,72.82633700,DHAWLAS,DHS,SUR,MAHARASHTRA,E
18.56661120,73.91394570,DHOKI,DKY,SUR,MAHARASHTRA,E
21.07347810,75.83895560,DUSKHEDA,DSK,BSL,MAHARASHTRA,E
19.25803540,73.09677710,GAIGAON,GAO,BSL,MAHARASHTRA,E
20.60962870,75.27738690,GALAN,GAA,BSL,MAHARASHTRA,E
19.72340500,73.63623620,GHOTI,GO,BSL,MAHARASHTRA,E
21.21148110,79.06860780,GODHNI,GNQ,NGP,MAHARASHTRA,E
19.05990600,72.87739380,GUMGAON,GMG,NGP,MAHARASHTRA,E
18.52696600,73.92782800,HADAPSAR,HDP,PA,MAHARASHTRA,E
18.95250900,72.83684680,HIRAPUR,HPR,BSL,MAHARASHTRA,E
19.06066180,72.84155800,HISVAHAL,HSL,BSL,MAHARASHTRA,E
20.81278790,76.57354910,JALAMB,JM,BSL,MAHARASHTRA,E
20.57361310,74.98634580,JAMDHA,JMD,BSL,MAHARASHTRA,E
17.75065230,74.07728530,JARANDESWAR,JSV,PA,MAHARASHTRA,E
17.21652920,75.11087540,JATH RD,JTRD,SUR,MAHARASHTRA,E
18.32490440,74.87768010,JINTI RD,JNTR,SUR,MAHARASHTRA,E
18.82002200,73.08675600,JITE,JITE,BB,MAHARASHTRA,E
19.06236200,72.90068500,KAJGAON,KJ,BSL,MAHARASHTRA,E
21.34475760,78.55865140,KALAMBHA,KLBA,NGP,MAHARASHTRA,E
19.75147980,75.71388840,KALAMBOLI,KLMC,BB,MAHARASHTRA,E
19.75147980,75.71388840,KALMESHWAR,KSWR,NGP,MAHARASHTRA,E
19.33670700,72.91884700,KAMAN RD,KAR,BB,MAHARASHTRA,E
19.81712840,74.57156360,KANHEGAON,KNGN,SUR,MAHARASHTRA,E
20.73713200,78.37640580,KAOTHA,KAOT,NGP,MAHARASHTRA,E
20.07397040,74.03056930,KASBESUKENE,KBSN,BSL,MAHARASHTRA,E
18.52419280,74.59864850,KASHTI,KSTH,SUR,MAHARASHTRA,E
19.06359260,72.89420220,KATEPURNA,KTP,BSL,MAHARASHTRA,E
19.16161600,73.02922850,KAVATHE MAHANKAL,KVK,SUR,MAHARASHTRA,E
19.90670860,78.90729730,KAYAR,KAYR,NGP,MAHARASHTRA,E
18.17700970,75.27406460,KEM,KEM,SUR,MAHARASHTRA,E
20.19856380,79.82968570,KHAMGAON,KMN,BSL,MAHARASHTRA,E
20.86961160,76.39614700,KHAMGAON BURTI,KJL,BSL,MAHARASHTRA,E
19.08003100,72.84747400,KHAMKHED,KMKD,BSL,MAHARASHTRA,E
18.75489820,73.37684490,KHANDALA,KAD,BB,MAHARASHTRA,E
19.09673600,73.00691600,KHAPRI,KRI,NGP,MAHARASHTRA,E
19.30121720,72.97931550,KHARBHAV,KHBV,BB,MAHARASHTRA,E
20.04706020,73.97468070,KHERWADI,KW,BSL,MAHARASHTRA,E
21.27385880,78.80773460,KOHLI,KOHL,NGP,MAHARASHTRA,E
17.69197450,74.14908280,KOREGAON,KRG,PA,MAHARASHTRA,E
19.12058100,72.84556500,KURUM,KUM,BSL,MAHARASHTRA,E
18.93982080,72.83546760,LAHAVIT,LT,BSL,MAHARASHTRA,E
19.11679760,72.85560400,LINGTI,LNT,NGP,MAHARASHTRA,E
18.03021360,75.54668450,MADHA,MA,SUR,MAHARASHTRA,E
20.81278790,76.57354910,MAHEJI,MYJ,BSL,MAHARASHTRA,E
19.75147980,75.71388840,MALIKPETH,MKPT,SUR,MAHARASHTRA,E
20.82218850,77.86499040,MALKHED,MLR,NGP,MAHARASHTRA,E
16.85971740,74.57282800,MALTHAN,MLM,SUR,MAHARASHTRA,E
20.76555860,77.47869360,MANA,MANA,BSL,MAHARASHTRA,E
18.64137980,73.78721360,MASUR,MSR,PA,MAHARASHTRA,E
21.27300890,78.67597370,METPANJRA,MER,NGP,MAHARASHTRA,E
19.83211990,72.66169040,MHASAWAD,MWD,BSL,MAHARASHTRA,E
17.35442610,73.22735980,MODLIMB,MLB,SUR,MAHARASHTRA,E
17.80958680,75.63798310,MOHOL,MO,SUR,MAHARASHTRA,E
21.32666730,77.99610610,MORSHI,MRSH,NGP,MAHARASHTRA,E
18.51958170,73.93136520,MUNDHEWADI,MVE,SUR,MAHARASHTRA,E
17.42899300,76.18298500,NAGANSUR,NGS,SUR,MAHARASHTRA,E
20.60333400,75.19842800,NAGARDEVLA,NGD,BSL,MAHARASHTRA,E
18.54027510,73.14066390,NAGOTHANE,NGTN,BB,MAHARASHTRA,E
19.88406400,75.32150300,NAGRI,NGI,NGP,MAHARASHTRA,E
20.76193760,76.75387320,NAGZIRI,NGZ,BSL,MAHARASHTRA,E
19.27974210,72.85755690,NANDRE,NDE,PA,MAHARASHTRA,E
20.34864550,74.83691430,NAYADONGRI,NI,BSL,MAHARASHTRA,E
19.06362800,73.00341000,NILJE,NILE,BB,MAHARASHTRA,E
21.16087870,75.97526090,NIMBHORA,NB,BSL,MAHARASHTRA,E
19.58786020,74.70448830,NIPANI VADGAON,NPW,SUR,MAHARASHTRA,E
18.10284290,74.20989990,NIRA,NIRA,PA,MAHARASHTRA,E
20.01802360,73.91412090,ODHA,ODHA,BSL,MAHARASHTRA,E
19.53698530,74.69246100,PADHEGAON,PDGN,SUR,MAHARASHTRA,E
19.17065780,72.94707630,PAKNI,PK,SUR,MAHARASHTRA,E
18.99040500,72.81336530,PALSI,PLV,PA,MAHARASHTRA,E
17.43214600,78.43026930,PANGRI,PJR,SUR,MAHARASHTRA,E
20.27512750,74.61108330,PANJHAN,PJN,BSL,MAHARASHTRA,E
20.72506010,76.81662360,PARAS,PS,BSL,MAHARASHTRA,E
20.72928320,75.37719700,PARDHADE,PHQ,BSL,MAHARASHTRA,E
18.28991240,74.95281820,PAREWADI,PRWD,SUR,MAHARASHTRA,E
18.47354200,74.47084100,PATAS,PAA,PA,MAHARASHTRA,E
18.73539000,73.08680530,PEN,PEN,BB,MAHARASHTRA,E
18.92866440,72.82688060,PHURSUNGI,FSG,PA,MAHARASHTRA,E
19.75147980,75.71388840,PIMPALKHUTI,PMKT,NGP,MAHARASHTRA,E
20.30779020,74.75647470,PIMPARKHED,PKE,BSL,MAHARASHTRA,E
17.29605780,74.21349940,POPLAJ,PPJ,SUR,MAHARASHTRA,E
21.15700400,79.09869900,PUNTAMBA,PB,SUR,MAHARASHTRA,E
21.49277940,78.35458200,PUSLA,PUSA,NGP,MAHARASHTRA,E
19.01801060,72.89685930,RAHIMATPUR,RMP,PA,MAHARASHTRA,E
19.04322380,72.84264580,RAHURI,RRI,SUR,MAHARASHTRA,E
19.75147980,75.71388840,RAJEWADI,RJW,PA,MAHARASHTRA,E
18.87815800,74.60699900,RANJANGAON,RNJD,SUR,MAHARASHTRA,E
16.70486880,74.29811090,RUKADI,RKD,PA,MAHARASHTRA,E
16.11518920,73.68042470,SALPA ,SLP,PA,MAHARASHTRA,E
16.86018380,74.56914740,SANGOLA,SGLA,SUR,MAHARASHTRA,E
19.09926890,72.84463170,SAROLA,SRL,SUR,MAHARASHTRA,E
18.47311900,73.95469600,SASWAD ROAD,SSV,PA,MAHARASHTRA,E
21.11063450,75.91030610,SAVDA,SAV,BSL,MAHARASHTRA,E
20.77676680,78.71529120,SELOO ROAD,SLOR,NGP,MAHARASHTRA,E
18.62156520,73.83035120,SENDRI,SEI,SUR,MAHARASHTRA,E
16.68236900,74.21439000,SHENOLI,SNE,PA,MAHARASHTRA,E
19.04327760,72.86340360,SHIRAWADE,SIW,PA,MAHARASHTRA,E
20.93338050,75.50828900,SHIRSOLI,SS,BSL,MAHARASHTRA,E
17.43489200,78.49961000,SHIRUD,SHF,BSL,MAHARASHTRA,E
19.04327760,72.86340360,SHIRWADE,SIW,PA,MAHARASHTRA,E
18.59875740,74.64196460,SHRIGONDA,SGND,SUR,MAHARASHTRA,E
21.45910550,80.19450890,SINDI,SNI,NGP,MAHARASHTRA,E
19.02697910,72.85597880,SOMATHANE,SMTN,BB,MAHARASHTRA,E
20.62913600,78.70944420,SONEGAON,SNN,NGP,MAHARASHTRA,E
19.75147980,75.71388840,SONKHAMB,SNKB,NGP,MAHARASHTRA,E
19.02283270,72.85962220,SULGARE,SGRE,SUR,MAHARASHTRA,E
18.93355600,72.82744410,SUMMIT,SUM,BSL,MAHARASHTRA,E
20.03485210,79.18738910,TADALI,TAE,NGP,MAHARASHTRA,E
19.75147980,75.71388840,TAKARI,TKR,PA,MAHARASHTRA,E
19.15099500,72.83582500,TAKLI,TKI,BSL,MAHARASHTRA,E
18.99518000,72.83117600,TALNI,TLN,NGP,MAHARASHTRA,E
19.75147980,75.71388840,TALOJA PANCHAND,TPND,BB,MAHARASHTRA,E
17.51489230,74.15652140,TARGAON,TAZ,PA,MAHARASHTRA,E
19.24273870,72.99087920,TIKEKARWADI,TKWD,SUR,MAHARASHTRA,E
19.75147980,75.71388840,TILATI,TLT,SUR,MAHARASHTRA,E
19.18676020,72.97569440,TIMTALA,TMT,NGP,MAHARASHTRA,E
20.80052570,78.80826560,TULJAPUR,TGP,NGP,MAHARASHTRA,E
19.86783390,75.31990800,UGAON,UGN,BSL,MAHARASHTRA,E
20.51821430,75.06868910,VAGLI,VGL,BSL,MAHARASHTRA,E
19.29884890,74.68518930,VAMBORI,VBR,SUR,MAHARASHTRA,E
21.01050030,75.90130330,VARANGAON,VNA,BSL,MAHARASHTRA,E
19.11161140,72.92787110,VILAD,VL,SUR,MAHARASHTRA,E
18.97341600,72.81379500,VISAPUR,VPR,SUR,MAHARASHTRA,E
19.06398780,72.84010280,WADSHINGE,WDS,SUR,MAHARASHTRA,E
21.27937240,76.12069760,WAGHODA,WGA,BSL,MAHARASHTRA,E
18.91172680,72.82302190,WAGHOLI,WG,NGP,MAHARASHTRA,E
18.49118000,74.00812900,WAKAV,WKA,SUR,MAHARASHTRA,E
19.75147980,75.71388840,WALHA,WLH,PA,MAHARASHTRA,E
